         MJD         m       dm      uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset    duJy_new
60138.308386 12.238936 0.001740  46177.0    74 c    0   21.68 210.91067 54.31166  3849.76  1737.02 3.59 3.45 -67.8 -0.394    18.99 21.03 02a60138o0133c   0x0001           0   74.480486
60140.293713 12.201612 0.001681  47792.0    74 c    0  342.53 210.91067 54.31166  8679.34   921.87 2.75 2.17 -64.8 -0.430    19.47 21.18 02a60140o0106c   0x0001           0   74.480486
60140.304604 12.199796 0.001724  47872.0    76 c    0   32.67 210.91067 54.31166  8656.28   882.25 3.42 2.89 -65.8 -0.395    19.25 21.20 02a60140o0129c  0x80001           0   76.467920
60140.307399 12.300761 0.001693  43621.0    68 c    0   99.41 210.91067 54.31166  8715.64   961.71 3.56 3.08 -66.4 -0.398    19.19 21.20 02a60140o0135c   0x0001           0   68.522571
60140.314509 12.299368 0.001715  43677.0    69 c    0   78.36 210.91067 54.31166  8736.75   845.59 3.43 2.89 -65.7 -0.396    19.27 21.17 02a60140o0150c   0x0001           0   69.515054
60146.280413 12.357998 0.001784  41381.0    68 c    0  531.65 210.91067 54.31166  3386.74  7089.80 2.36 2.30  20.2 -0.412    19.54 21.21 02a60146o0082c  0x80001           0   68.522571
60146.290902 12.337465 0.001776  42171.0    69 c    0  499.61 210.91067 54.31166  3367.86  7053.50 2.35 2.30  21.1 -0.412    19.53 21.18 02a60146o0104c  0x80001           0   69.515054
60146.294381 12.329385 0.001763  42486.0    69 c    0 1126.06 210.91067 54.31166  3421.66  7125.49 2.47 2.28  27.5 -0.400    19.48 21.15 02a60146o0111c  0x80001           0   69.515054
60146.303256 12.329897 0.001764  42466.0    69 c    0  814.05 210.91067 54.31166  3440.63  7013.22 2.36 2.26  21.7 -0.410    19.54 21.14 02a60146o0129c  0x80001           0   69.515054
60162.246212 13.131795 0.003104  20290.0    58 c    0   36.68 210.91067 54.31166  7190.68  6901.30 2.55 2.26  35.2 -0.412    18.51 19.47 02a60162o0021c  0x80001           0   58.611797
60162.249377 13.082011 0.002607  21242.0    51 c    0   85.71 210.91067 54.31166  7172.42  6859.62 2.49 2.31  38.2 -0.413    19.03 20.17 02a60162o0028c   0x0001           0   51.694707
60162.254817 13.098648 0.002491  20919.0    48 c    0  170.98 210.91067 54.31166  7226.01  6938.31 2.49 2.33  36.6 -0.415    19.46 20.99 02a60162o0040c  0x80001           0   48.737488
60162.264968 13.041134 0.002510  22057.0    51 c    0  222.01 210.91067 54.31166  7242.36  6823.07 2.42 2.39  52.6 -0.418    19.62 21.36 02a60162o0062c  0x80001           0   51.694707
60172.247928 14.310932 0.005231   6849.0    33 c    0   26.00 210.91067 54.31166  1802.60  8889.80 2.49 2.27 -50.3 -0.426    19.20 20.52 02a60172o0034c   0x0001           0   34.063804
60172.251769 14.316813 0.005100   6812.0    32 c    0   21.14 210.91067 54.31166  1783.33  8850.63 2.46 2.21 -50.6 -0.429    19.40 20.89 02a60172o0042c  0x80001           0   33.095963
60172.257052 14.341804 0.005056   6657.0    31 c    0   17.07 210.91067 54.31166  1838.38  8924.01 2.41 2.15 -48.3 -0.435    19.46 21.08 02a60172o0053c  0x80001           0   32.130091
60172.271789 14.297854 0.004855   6932.0    31 c    0   31.76 210.91067 54.31166  1853.94  8799.68 2.37 2.11 -48.6 -0.434    19.47 21.06 02a60172o0083c  0x80001           0   32.130091
60176.245135 14.428519 0.005653   6146.0    32 c    0    8.82 210.91067 54.31166  6635.27   968.21 2.59 2.27 -73.0 -0.416    19.03 20.26 02a60176o0033c   0x0000           0   33.095963
60176.250452 14.386248 0.005437   6390.0    32 c    0    4.90 210.91067 54.31166  6612.56   926.01 2.56 2.28 -69.6 -0.414    19.31 20.62 02a60176o0044c  0x80000           0   33.095963
60176.253333 14.392040 0.005295   6356.0    31 c    0    8.20 210.91067 54.31166  6672.66  1002.42 2.61 2.34 -68.2 -0.410    19.28 20.67 02a60176o0050c  0x80000           0   32.130091
60176.263368 14.312201 0.005555   6841.0    35 c    0    9.75 210.91067 54.31166  6690.36   885.67 2.74 2.36 -70.1 -0.405    19.16 20.64 02a60176o0071c   0x0000           0   36.004760
60192.228682 14.702339 0.052741   4776.0   232 c    0    0.89 210.91067 54.31166  5527.84  8603.65 2.54 2.42 -37.0 -0.442    16.83 17.67 02a60192o0018c 0x400802           0  232.153705
60192.231482 14.601465 0.009737   5241.0    47 c    0    2.39 210.91067 54.31166  5509.91  8560.52 2.48 2.31 -45.7 -0.428    18.58 19.57 02a60192o0024c   0x0000           0   47.752934
60192.238725 14.668103 0.012556   4929.0    57 c    0    2.27 210.91067 54.31166  5563.22  8635.21 2.48 2.36 -40.3 -0.417    18.01 19.27 02a60192o0039c   0x0000           0   57.622415
60192.250999 14.632353 0.007247   5094.0    34 c    0    9.35 210.91067 54.31166  5578.37  8517.54 2.49 2.28 -44.3 -0.430    18.94 20.33 02a60192o0064c   0x0000           0   35.033452
60194.229182 14.652358 0.008467   5001.0    39 c    0    3.07 210.91067 54.31166  8922.85  5192.15 2.38 2.37 -17.8 -0.414    18.46 19.37 02a60194o0019c   0x0000           0   39.904169
60194.231960 14.674953 0.009532   4898.0    43 c    0    4.05 210.91067 54.31166  8902.95  5151.30 2.55 2.31  23.2 -0.393    18.43 19.45 02a60194o0025c   0x0000           0   43.821715
60194.267082 14.661296 0.011821   4960.0    54 c    0    1.94 210.91067 54.31166  8950.66  5236.32 2.48 2.40  -8.3 -0.410    18.30 19.43 02a60194o0097c   0x0000           0   54.656589
60194.274747 14.677839 0.028894   4885.0   130 c    0    0.89 210.91067 54.31166  8970.33  5120.18 2.57 2.41 -50.7 -0.430    17.14 18.18 02a60194o0113c  0x80000           0  130.274106
60295.636271 15.849730 0.013735   1660.0    21 c    0    1.59 210.91067 54.31166  1836.96  5171.16 2.46 2.32  37.9 -0.417    19.44 21.24 02a60295o0936c  0x80000           0   22.634989
60295.652897 15.801751 0.014393   1735.0    23 c    0    1.46 210.91067 54.31166  1867.05  5210.92 2.48 2.31  39.5 -0.416    19.32 21.10 02a60295o0969c  0x80000           0   24.501893
60295.665452 15.878897 0.019484   1616.0    29 c    0    1.58 210.91067 54.31166  1814.45  5131.19 2.61 2.39  37.8 -0.402    18.63 19.66 02a60295o0995c   0x0000           0   30.205012
