         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57838.492206 19.401649      NaN   -2    21 c    0   1.00 210.90448 54.32038   137.27   604.83 4.43 4.38 -73.5 -0.377    19.01 21.19 02a57838o0454c  0x80000  22.634989
57838.492735 19.334813      NaN    4    21 c    0   1.13 210.90448 54.32038  1498.98 10413.77 4.33 4.18  26.0 -0.383    19.04 21.20 02a57838o0455c   0x0000  22.634989
57838.494486 19.169763      NaN  -32    26 c    0   0.70 210.90448 54.32038  9012.21    75.05 4.03 3.88  39.1 -0.448    19.06 21.21 02a57838o0458c  0x80000  27.337570
57838.495005 18.776955      NaN   52    20 c    0   1.04 210.90448 54.32038 10375.76  9887.30 4.46 4.08  80.9 -0.413    19.01 21.18 02a57838o0459c  0x80000  21.710429
57838.505700 19.302877      NaN  -16    23 c    0   0.90 210.90448 54.32038 10304.31  9812.12 4.42 4.09  82.0 -0.403    19.02 21.17 02a57838o0479c  0x80000  24.501893
57838.524714 19.351140      NaN   -1    22 c    0   0.79 210.90448 54.32038   195.83   521.65 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c  0x80000  23.565711
57838.528687 19.212347      NaN  -34    25 c    0   0.96 210.90448 54.32038  1547.91 10328.77 4.13 3.95  18.5 -0.401    19.04 21.15 02a57838o0522c  0x80000  26.388307
57838.541835 19.026525      NaN   20    23 c    0   0.90 210.90448 54.32038  1520.11 10391.30 4.23 3.75   9.1 -0.384    19.03 21.12 02a57838o0547c  0x80000  24.501893
57838.542881 19.351140      NaN   -3    22 c    0   0.84 210.90448 54.32038   162.37   577.20 4.09 3.98 -87.9 -0.398    19.06 21.09 02a57838o0549c  0x80000  23.565711
57842.515338 19.351140      NaN  -21    22 c    0   0.94 210.90448 54.32038  3842.94  6742.03 4.04 3.91  55.1 -0.397    18.98 21.04 02a57842o0427c  0x80000  23.565711
57842.526432 19.014394      NaN   21    23 c    0   1.02 210.90448 54.32038  3886.09  6817.71 4.26 4.09  67.1 -0.387    18.93 21.04 02a57842o0448c   0x0000  24.501893
57842.544005 19.351140      NaN  -39    22 c    0   0.82 210.90448 54.32038  3907.17  6697.48 4.12 3.96  75.5 -0.378    18.94 20.97 02a57842o0481c  0x80000  23.565711
57862.478560 19.351140      NaN  -29    22 c    0   0.79 210.90448 54.32038  3535.31  6973.77 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c  0x80000  23.565711
57862.500554 19.183773      NaN    5    24 c    0   0.80 210.90448 54.32038  3512.41  6933.81 3.78 3.66  86.6 -0.403    18.76 20.25 02a57862o0570c  0x80000  25.442931
57862.510937 19.351140      NaN   -8    22 c    0   0.95 210.90448 54.32038  3569.25  7009.51 3.72 3.61  84.8 -0.412    18.74 20.17 02a57862o0591c  0x80000  23.565711
57862.522570 19.256669      NaN  -38    24 c    0   0.91 210.90448 54.32038  3593.21  6891.06 3.74 3.65  72.0 -0.402    18.68 20.07 02a57862o0615c  0x80000  25.442931
57862.530436 19.256669      NaN  -34    24 c    0   0.84 210.90448 54.32038  3560.12  6949.97 3.69 3.59  76.1 -0.414    18.67 20.02 02a57862o0631c  0x80000  25.442931
57870.492158 19.652575      NaN   17    11 c    0   1.02 210.90448 54.32038  1907.80  8617.65 2.43 2.28   7.5 -0.466    19.53 20.68 02a57870o0440c   0x0000  13.868769
57870.509600 20.321591      NaN   -4     9 c    0   1.31 210.90448 54.32038  1884.62  8579.71 2.45 2.28   5.6 -0.462    19.48 20.63 02a57870o0473c  0x80000  12.342720
57870.517991 19.950541      NaN    8    10 c    0   1.81 210.90448 54.32038  1939.88  8651.70 2.46 2.31   7.0 -0.468    19.46 20.60 02a57870o0489c   0x0000  13.089795
57870.530201 20.103715      NaN  -14    11 c    0   1.10 210.90448 54.32038  1965.56  8534.18 2.48 2.35   1.3 -0.461    19.42 20.58 02a57870o0512c  0x80000  13.868769
57870.541671 20.103715      NaN   -4    11 c    0   1.16 210.90448 54.32038  1932.80  8591.86 2.47 2.35   0.6 -0.466    19.42 20.55 02a57870o0534c   0x0000  13.868769
57894.386745 19.791368      NaN    8    12 c    0   1.24 210.90448 54.32038  1330.96  9792.21 2.54 2.33 -11.6 -0.462    19.65 21.54 02a57894o0292c   0x0000  14.674561
57894.416893 20.103715      NaN   -9    11 c    0   1.04 210.90448 54.32038  1307.89  9751.46 2.60 2.36 -13.9 -0.467    19.81 21.74 02a57894o0349c   0x0000  13.868769
57894.419529 20.103715      NaN   -2    11 c    0   1.19 210.90448 54.32038  1365.34  9823.74 2.58 2.37  -6.4 -0.466    19.78 21.70 02a57894o0354c   0x0000  13.868769
57894.441778 19.652575      NaN   14    12 c    0   1.26 210.90448 54.32038  1379.82  9703.87 2.54 2.29  -7.6 -0.472    19.68 21.53 02a57894o0396c   0x0000  14.674561
57894.453543 19.549093      NaN   19    12 c    0   1.00 210.90448 54.32038  1344.76  9763.03 2.53 2.30  -4.4 -0.473    19.49 21.27 02a57894o0418c   0x0000  14.674561
57898.389114 19.696897      NaN   12    12 c    0   0.97 210.90448 54.32038  1866.05  8742.50 2.66 2.37  -5.4 -0.481    19.73 21.69 02a57898o0138c  0x80000  14.674561
