         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57786.602149 18.978793 NaN   15.0  26.0   c  0.0   0.94 210.89922 54.31833  9250.26  9996.39 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c   0x0000  27.337570
57786.604786 19.302877 NaN   -8.0  23.0   c  0.0   0.92 210.89922 54.31833  8022.64   195.93 3.88 3.76  18.5 -0.442    19.84 21.98 02a57786o0584c  0x80000  24.501893
57786.615038 19.212347 NaN   21.0  18.0   c  0.0   0.98 210.89922 54.31833  9295.21  9937.68 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c   0x0000  19.883228
57786.617646 19.197966 NaN   19.0  19.0   c  0.0   0.99 210.89922 54.31833  8057.02   139.36 3.90 3.74  24.3 -0.449    19.84 21.99 02a57786o0608c  0x80000  20.792853
57806.543426 19.569016 NaN  -13.0  18.0   c  0.0   1.02 210.89922 54.31833  9179.92  1292.51 3.85 3.71  59.6 -0.446    19.76 21.82 02a57806o0606c  0x80000  19.883228
57806.546470 19.510313 NaN   -2.0  19.0   c  0.0   0.95 210.89922 54.31833  9206.18  1329.66 3.98 3.84  54.9 -0.429    19.74 21.83 02a57806o0612c  0x80000  20.792853
57806.563479 19.569016 NaN  -18.0  18.0   c  0.0   0.99 210.89922 54.31833  9148.74  1256.92 4.05 3.88  52.0 -0.427    19.76 21.89 02a57806o0643c  0x80000  19.883228
57806.577726 19.063754 NaN   32.0  18.0   c  0.0   1.23 210.89922 54.31833  9128.37  1376.08 3.91 3.72  64.9 -0.441    19.76 21.84 02a57806o0669c  0x80000  19.883228
57806.591596 19.454622 NaN   -2.0  20.0   c  0.0   0.93 210.89922 54.31833  9178.44  1315.37 3.91 3.71  60.6 -0.439    19.72 21.75 02a57806o0695c   0x0000  21.710429
57834.492888 19.766969 NaN   -6.0  15.0   c  0.0   1.30 210.89922 54.31833  8080.66  3360.70 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c  0x80000  17.214608
57834.503330 19.183773 NaN   14.0  21.0   c  0.0   1.03 210.89922 54.31833  2401.89  7050.55 3.82 3.69  44.5 -0.427    19.11 21.19 02a57834o0463c   0x0000  22.634989
57834.527024 19.302877 NaN  -16.0  23.0   c  0.0   0.85 210.89922 54.31833  2449.19  7126.55 3.81 3.67  46.1 -0.424    19.04 21.02 02a57834o0506c   0x0000  24.501893
57834.542612 19.302877 NaN  -21.0  23.0   c  0.0   0.89 210.89922 54.31833  2468.39  7011.41 4.01 3.88  51.7 -0.408    18.92 20.83 02a57834o0535c  0x80000  24.501893
57834.554663 19.302877 NaN   -6.0  23.0   c  0.0   0.89 210.89922 54.31833  2423.29  7072.80 4.05 3.88  49.5 -0.393    18.86 20.73 02a57834o0557c   0x0000  24.501893
57838.492206 19.401649 NaN  -11.0  21.0   c  0.0   1.07 210.89922 54.31833   143.02   600.47 4.43 4.38 -73.3 -0.377    19.01 21.19 02a57838o0454c  0x80000  22.634989
57838.492735 19.351140 NaN  -21.0  22.0   c  0.0   1.06 210.89922 54.31833  1504.86 10409.40 4.33 4.18  26.0 -0.383    19.04 21.20 02a57838o0455c   0x0000  23.565711
57838.494486 18.847027 NaN   30.0  25.0   c  0.0   0.77 210.89922 54.31833  9006.33    79.40 4.02 3.88  39.1 -0.447    19.06 21.21 02a57838o0458c  0x80000  26.388307
57838.495005 19.454622 NaN  -11.0  20.0   c  0.0   1.07 210.89922 54.31833 10370.01  9891.66 4.46 4.08  80.9 -0.413    19.01 21.18 02a57838o0459c  0x80000  21.710429
57838.505700 19.076453 NaN   22.0  21.0   c  0.0   0.97 210.89922 54.31833 10298.55  9816.47 4.42 4.10  82.0 -0.402    19.02 21.17 02a57838o0479c  0x80000  22.634989
