         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57794.563362 17.866751      NaN     43.0    72.0   o  0.0   1.04 210.89571 54.30804  9365.76  1088.07 3.63 3.21  86.3 -0.499    17.97 18.32 02a57794o0683o   0x0000    72.819333
57794.566749 17.954005      NaN     14.0    75.0   o  0.0   1.07 210.89571 54.30804  2554.16   535.34 3.80 3.64 -68.3 -0.651    18.33 19.30 01a57794o0690o  0x80000    75.786907
57794.569493 17.707197      NaN     69.0    77.0   o  0.0   1.04 210.89571 54.30804  3741.27 10326.88 3.33 3.25   7.3 -0.697    18.38 19.36 01a57794o0695o   0x0000    77.766672
57794.573926 16.510781      NaN   -434.0   301.0   o  0.0   1.14 210.89571 54.30804   141.59   994.03 3.86 3.57  85.9 -0.448    16.48 16.20 02a57794o0703o 0x400802   301.197037
57794.579025 17.470728      NaN    130.0    81.0   o  0.0   0.88 210.89571 54.30804  2571.57   415.25 3.82 3.68 -68.9 -0.650    18.33 19.32 01a57794o0713o   0x0000    81.729158
57794.581760 17.963129      NaN     27.0    70.0   o  0.0   1.37 210.89571 54.30804  3764.36 10206.31 3.36 3.25   2.0 -0.684    18.38 19.38 01a57794o0718o   0x0000    70.842468
57794.591341 17.995680      NaN     26.0    68.0   o  0.0   1.25 210.89571 54.30804  2525.80   474.35 3.83 3.68 -65.8 -0.664    18.36 19.34 01a57794o0736o  0x80000    68.866939
57794.594018 18.110074      NaN    -85.0    69.0   o  0.0   1.22 210.89571 54.30804  3731.51 10264.07 3.43 3.29  -3.0 -0.686    18.38 19.40 01a57794o0741o   0x0000    69.854530
57798.520921 18.606822      NaN     20.0    37.0   o  0.0   0.75 210.89571 54.30804  6992.00   900.68 3.53 3.39 -77.5 -0.472    18.81 19.80 02a57798o0629o  0x80000    38.570135
57798.542136 18.933071      NaN      1.0    32.0   o  0.0   1.07 210.89571 54.30804  7015.92   942.38 3.56 3.41 -78.9 -0.457    18.83 19.81 02a57798o0668o   0x0000    33.803185
57798.555288 19.014394      NaN     -5.0    30.0   o  0.0   1.30 210.89571 54.30804  6960.21   867.65 3.58 3.44 -76.8 -0.466    18.84 19.86 02a57798o0692o   0x0000    31.916380
57798.561715 17.905150      NaN     28.0    74.0   o  0.0   1.17 210.89571 54.30804  3384.32  8173.20 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  0x80000    74.797429
57798.568326 18.496580      NaN     52.0    31.0   o  0.0   1.04 210.89571 54.30804  6938.56   989.13 3.57 3.45 -76.3 -0.461    18.86 19.91 02a57798o0716o  0x80000    32.858109
57798.574354 17.647352      NaN     98.0    73.0   o  0.0   1.17 210.89571 54.30804  3371.46  8132.31 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o  0x80000    73.808233
57798.581167 18.878500      NaN     24.0    26.0   o  0.0   1.30 210.89571 54.30804  6982.05   930.48 3.58 3.48 -82.1 -0.458    18.87 19.91 02a57798o0740o   0x0000    28.189632
57798.589598 18.005163      NaN   -171.0    76.0   o  0.0   1.09 210.89571 54.30804  3426.24  8205.68 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  0x80000    76.776659
57798.604751 18.063866      NaN    -73.0    72.0   o  0.0   1.11 210.89571 54.30804  3434.40  8085.44 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  0x80000    72.819333
57798.618994 18.019544      NaN    -57.0    75.0   o  0.0   0.99 210.89571 54.30804  3391.87  8141.96 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  0x80000    75.786907
57801.672938 15.448116      NaN   1038.0   455.0   o  0.0   1.13 210.89571 54.30804  6355.17  3049.44 3.60 3.57   5.2 -0.802    16.85 18.00 01a57801o0797o 0x400802   455.130372
57802.557770 18.990530      NaN     11.0    27.0   o  0.0   0.76 210.89571 54.30804  7828.26  9765.17 3.27 2.96 -40.5 -0.449    19.13 20.45 02a57802o0613o   0x0000    29.114521
57802.572754 18.729535      NaN     39.0    26.0   o  0.0   1.00 210.89571 54.30804  7850.63  9803.78 3.75 3.71 -62.3 -0.453    19.06 20.48 02a57802o0641o  0x80000    28.189632
