         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57838.528687 19.302877      NaN   -23    23 c    0   1.02 210.91067 54.3211  1540.88 10330.56 4.13 3.95  18.5 -0.401    19.04 21.15 02a57838o0522c  0x80000  24.501893
57838.541835 19.089302      NaN    21    21 c    0   0.94 210.91067 54.3211  1513.08 10393.10 4.23 3.75   9.1 -0.384    19.03 21.12 02a57838o0547c  0x80000  22.634989
57838.542881 19.256669      NaN     3    23 c    0   0.89 210.91067 54.3211   155.36   578.99 4.09 3.98 -88.0 -0.398    19.06 21.09 02a57838o0549c  0x80000  24.501893
57842.515338 19.302877      NaN     3    22 c    0   0.93 210.91067 54.3211  3835.97  6743.55 4.04 3.91  55.1 -0.397    18.98 21.04 02a57842o0427c  0x80000  23.565711
57842.526432 19.302877      NaN   -19    23 c    0   0.98 210.91067 54.3211  3879.12  6819.22 4.26 4.09  67.0 -0.387    18.93 21.04 02a57842o0448c   0x0000  24.501893
57842.544005 19.076453      NaN    16    23 c    0   0.80 210.91067 54.3211  3900.20  6698.99 4.12 3.96  75.5 -0.378    18.94 20.97 02a57842o0481c  0x80000  24.501893
57862.478560 19.351140      NaN    -3    22 c    0   0.76 210.91067 54.3211  3528.34  6975.32 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c  0x80000  23.565711
57862.500554 18.857417      NaN    29    25 c    0   0.68 210.91067 54.3211  3505.44  6935.36 3.78 3.66  86.6 -0.403    18.76 20.25 02a57862o0570c  0x80000  26.388307
57862.510937 19.197966      NaN     4    24 c    0   0.79 210.91067 54.3211  3562.28  7011.05 3.72 3.61  84.8 -0.412    18.74 20.17 02a57862o0591c  0x80000  25.442931
57862.522570 19.256669      NaN   -15    24 c    0   1.04 210.91067 54.3211  3586.24  6892.59 3.74 3.65  71.9 -0.402    18.68 20.07 02a57862o0615c  0x80000  25.442931
57862.530436 19.089302      NaN    21    21 c    0   1.02 210.91067 54.3211  3553.15  6951.51 3.69 3.59  76.1 -0.414    18.67 20.02 02a57862o0631c  0x80000  22.634989
57870.492158 20.282105      NaN     1     9 c    0   1.46 210.91067 54.3211  1900.81  8619.37 2.43 2.28   7.5 -0.466    19.53 20.68 02a57870o0440c   0x0000  12.342720
57870.509600 19.979496      NaN     4    11 c    0   1.21 210.91067 54.3211  1877.63  8581.42 2.45 2.28   5.6 -0.462    19.48 20.63 02a57870o0473c  0x80000  13.868769
57870.517991 20.009244      NaN    -6    12 c    0   1.18 210.91067 54.3211  1932.89  8653.41 2.46 2.31   6.9 -0.469    19.46 20.60 02a57870o0489c   0x0000  14.674561
57870.530201 20.009244      NaN    -9    12 c    0   1.08 210.91067 54.3211  1958.57  8535.89 2.48 2.35   1.2 -0.461    19.42 20.58 02a57870o0512c  0x80000  14.674561
57870.541671 20.103715      NaN     0    11 c    0   1.17 210.91067 54.3211  1925.81  8593.58 2.47 2.35   0.5 -0.467    19.42 20.55 02a57870o0534c   0x0000  13.868769
57894.386745 20.103715      NaN   -12    11 c    0   1.32 210.91067 54.3211  1323.92  9794.02 2.54 2.33 -11.6 -0.462    19.65 21.54 02a57894o0292c   0x0000  13.868769
57894.416893 20.207197      NaN     0    10 c    0   1.53 210.91067 54.3211  1300.85  9753.26 2.60 2.36 -14.0 -0.467    19.81 21.74 02a57894o0349c   0x0000  13.089795
