         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57766.600816 18.343209      NaN     44    41 o    0   1.13 210.91067 54.3211  8278.56  2336.49 3.55 3.17  89.2 -0.478    18.53 19.25 02a57766o0741o   0x0000    42.422345
57766.614587 18.757738      NaN    -41    38 o    0   1.17 210.91067 54.3211  8223.52  2262.59 3.55 3.25  85.3 -0.471    18.54 19.28 02a57766o0765o   0x0000    39.530435
57766.628115 18.729535      NaN    -34    39 o    0   1.06 210.91067 54.3211  8208.87  2381.75 3.61 3.29  86.6 -0.469    18.55 19.32 02a57766o0789o   0x0000    40.492658
57766.640067 18.649074      NaN    -29    42 o    0   1.07 210.91067 54.3211  8244.01  2323.84 3.58 3.27  86.5 -0.476    18.57 19.35 02a57766o0811o   0x0000    43.389576
57774.572690 19.318728      NaN      2    22 o    0   0.88 210.91067 54.3211  7902.17  3244.48 3.67 3.42  87.3 -0.423    19.28 20.84 02a57774o0747o   0x0000    24.549039
57774.585373 19.384550      NaN      4    20 o    0   0.99 210.91067 54.3211  7924.56  3283.87 3.62 3.31  87.5 -0.433    19.32 20.87 02a57774o0771o   0x0000    22.774006
57774.598083 19.256669      NaN     -4    24 o    0   0.79 210.91067 54.3211  7869.31  3210.13 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o   0x0000    26.356315
57774.610853 19.454622      NaN    -11    20 o    0   0.85 210.91067 54.3211  7848.89  3331.26 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o   0x0000    22.774006
57774.623493 19.569016      NaN      6    16 o    0   1.34 210.91067 54.3211  7892.75  3272.18 3.56 3.26  86.5 -0.443    19.35 20.90 02a57774o0843o   0x0000    19.356015
57794.512274 18.356290      NaN     21    48 o    0   1.06 210.91067 54.3211  9406.65  1031.94 3.62 3.25  83.3 -0.482    18.37 19.00 02a57794o0591o   0x0000    49.220477
57794.523666 18.504094      NaN    -52    48 o    0   1.15 210.91067 54.3211   188.68   948.68 3.98 3.73 -89.2 -0.429    18.35 19.00 02a57794o0611o   0x0000    49.220477
57794.525313 18.317510      NaN    -14    57 o    0   0.94 210.91067 54.3211  9417.08  1071.98 3.68 3.32  82.1 -0.491    18.34 19.00 02a57794o0614o   0x0000    58.031503
57794.536683 18.180496      NaN      8    62 o    0   0.97 210.91067 54.3211   210.85   990.24 3.94 3.66  88.4 -0.443    18.20 18.84 02a57794o0634o   0x0000    62.949625
57794.538476 16.738722      NaN    147   195 o    0   1.18 210.91067 54.3211  9358.12   998.61 3.60 3.25  85.8 -0.546    16.86 16.79 02a57794o0637o 0x400802   195.304007
57794.542087 17.892199      NaN      7    82 o    0   0.84 210.91067 54.3211  2498.99   525.29 3.93 3.81 -70.1 -0.670    18.26 19.26 01a57794o0644o   0x0000    82.720344
57794.544733 17.954005      NaN     17    74 o    0   1.31 210.91067 54.3211  3688.02 10317.60 3.45 3.36  -2.8 -0.707    18.31 19.30 01a57794o0649o  0x80000    74.797429
57794.549409 17.935984      NaN     75    56 o    0   1.17 210.91067 54.3211   149.11   906.78 3.95 3.63  89.9 -0.405    18.14 18.77 02a57794o0657o   0x0000    57.049587
57794.551239 17.729132      NaN    -17    98 o    0   1.15 210.91067 54.3211  9345.84  1119.53 3.66 3.26  85.7 -0.479    17.67 18.01 02a57794o0660o   0x0000    98.603526
57794.554417 17.414019      NaN    135    86 o    0   0.87 210.91067 54.3211  2471.73   486.78 3.90 3.75 -67.4 -0.671    18.30 19.28 01a57794o0667o   0x0000    86.687112
57794.557073 17.721771      NaN     35    87 o    0   0.78 210.91067 54.3211  3666.13 10277.89 3.32 3.25  10.8 -0.719    18.36 19.33 01a57794o0672o   0x0000    87.679275
57794.561701 17.963129      NaN     -2    79 o    0   1.03 210.91067 54.3211   126.21  1024.94 3.90 3.63  89.9 -0.428    17.83 18.24 02a57794o0680o   0x0000    79.747447
57794.563362 18.094452      NaN    -69    70 o    0   0.92 210.91067 54.3211  9381.78  1061.52 3.63 3.21  86.2 -0.499    17.97 18.32 02a57794o0683o   0x0000    70.842468
