         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57778.628048 19.454622      NaN   -1.0  20.0   c  0.0   1.14 210.89571 54.30804  7848.36   439.44 3.99 3.81  15.3 -0.447    19.77 21.86 02a57778o0674c  0x80000  21.710429
57782.565439 19.696897      NaN   -5.0  16.0   c  0.0   0.99 210.89571 54.30804  8301.02  1409.21 3.86 3.75  84.3 -0.416    19.82 21.96 02a57782o0717c  0x80000  18.092616
57782.579866 19.401649      NaN   12.0  17.0   c  0.0   0.89 210.89571 54.30804  8322.97  1449.13 3.89 3.75 -88.4 -0.409    19.84 21.99 02a57782o0743c  0x80000  18.982696
57782.593858 19.696897      NaN  -15.0  16.0   c  0.0   1.10 210.89571 54.30804  8266.65  1376.07 3.81 3.67  86.8 -0.414    19.88 22.03 02a57782o0769c  0x80000  18.092616
57782.607900 19.401649      NaN    6.0  19.0   c  0.0   0.83 210.89571 54.30804  8243.69  1499.64 3.93 3.77  83.5 -0.404    19.81 21.96 02a57782o0795c  0x80000  20.792853
57782.621826 19.631075      NaN   -1.0  17.0   c  0.0   0.96 210.89571 54.30804  8292.21  1441.53 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c  0x80000  18.982696
57786.563706 19.436675      NaN    7.0  18.0   c  0.0   0.96 210.89571 54.30804  9317.16  9930.28 3.91 3.51 -86.0 -0.427    19.80 21.89 02a57786o0507c   0x0000  19.883228
57786.566299 19.367717      NaN    5.0  20.0   c  0.0   1.15 210.89571 54.30804  8073.97   130.34 3.89 3.68  12.6 -0.447    19.82 21.92 02a57786o0512c   0x0000  21.710429
57786.576403 19.631075      NaN  -14.0  17.0   c  0.0   1.13 210.89571 54.30804  9328.33  9970.57 3.97 3.59 -88.6 -0.418    19.82 21.94 02a57786o0531c  0x80000  18.982696
57786.579012 19.454622      NaN  -28.0  20.0   c  0.0   0.90 210.89571 54.30804  8086.25   170.88 3.87 3.68  17.1 -0.448    19.85 21.96 02a57786o0536c   0x0000  21.710429
57786.589214 19.051202      NaN   33.0  18.0   c  0.0   0.97 210.89571 54.30804  9270.16  9895.11 3.94 3.57 -89.9 -0.429    19.83 21.94 02a57786o0555c   0x0000  19.883228
57786.591848 19.510313      NaN   -7.0  19.0   c  0.0   1.13 210.89571 54.30804  8030.51    95.18 3.90 3.71  15.4 -0.449    19.68 21.79 02a57786o0560c  0x80000  20.792853
57786.602149 19.256669      NaN  -24.0  24.0   c  0.0   1.25 210.89571 54.30804  9247.41 10016.81 3.98 3.64  85.5 -0.434    19.48 21.55 02a57786o0579c   0x0000  25.442931
