 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
        130        21.53    8.87156  59288.5      40.0   48.31598     59308.5
        130        21.53    8.87156  59660.5     250.0  49.928886     59677.5
        130        21.53    8.87156  57668.5     150.0  -0.531914     57547.5
        130        21.53    8.87156  57265.5      20.0   -4.83175     57245.5
        130        21.53    8.87156  58565.5     250.0  63.705471     58588.5
        130        21.53    8.87156  59711.5     200.0  46.826707     59723.5
        130        21.53    8.87156  59463.5      20.0  19.217078     59483.5
        130        21.53    8.87156  59594.5      80.0  17.357654     59611.5
        130        21.53    8.87156  58431.5      40.0   14.23562     58471.5
        130        21.53    8.87156  59360.5     250.0  80.980313     59359.5
        130        21.53    8.87156  59521.5     110.0  36.595589     59622.5
        130        21.53    8.87156  60083.5     300.0  42.733142     60050.5
        130        21.53    8.87156  59286.5     300.0  46.657417     59324.5
        130        21.53    8.87156  57748.5      40.0  19.347305     57788.5
        130        21.53    8.87156  57410.5      20.0   6.435269     57394.5
        130        21.53    8.87156  59079.5     110.0  51.987731     59002.5
        130        21.53    8.87156  59106.5      80.0  14.454421     59028.5
        130        21.53    8.87156  59877.5     250.0  21.608309     59736.5
        130        21.53    8.87156  59961.5     250.0  10.532368     60035.5
        130        21.53    8.87156  58218.5     300.0  43.768684     58287.5
        130        21.53    8.87156  59450.5      40.0  17.513896     59410.5
        130        21.53    8.87156  58767.5      40.0   15.35917     58807.5
        130        21.53    8.87156  59190.5     150.0   39.33532     59279.5
        130        21.53    8.87156  59574.5      40.0   0.870028     59534.5
        130        21.53    8.87156  59300.5      40.0 -10.267255     59267.5
        130        21.53    8.87156  59867.5      20.0  16.140463     59847.5
        130        21.53    8.87156  58635.5      20.0  11.705584     58654.5
        130        21.53    8.87156  59565.5     110.0  12.598401     59596.5
        130        21.53    8.87156  57760.5      80.0   48.12486     57840.5
        130        21.53    8.87156  59707.5      80.0  62.095845     59683.5
        130        21.53    8.87156  58122.5     300.0  13.310142     57822.5
        130        21.53    8.87156  60014.5      40.0   1.182875     60054.5
        130        21.53    8.87156  58842.5      40.0  -3.528178     58856.5
        130        21.53    8.87156  58747.5     150.0  29.025956     58669.5
        130        21.53    8.87156  57819.5      20.0 -16.752966     57799.5
        130        21.53    8.87156  58028.5     150.0   9.331004     57948.5
        130        21.53    8.87156  58752.5     300.0  36.887649     58630.5
        130        21.53    8.87156  60199.5     300.0  16.513659     60189.5
        130        21.53    8.87156  58668.5     200.0  30.738833     58616.5
        130        21.53    8.87156  59425.5      20.0   40.99499     59405.5
        130        21.53    8.87156  58385.5     110.0  15.977262     58336.5
        130        21.53    8.87156  57771.5      80.0  31.246489     57837.5
        130        21.53    8.87156  57269.5     250.0  -2.832818     57233.5
        130        21.53    8.87156  59857.5     150.0  -6.805074     59989.5
        130        21.53    8.87156  60207.5     250.0  13.244816     60192.5
        130        21.53    8.87156  59195.5     250.0   3.006711     59071.5
        130        21.53    8.87156  59751.5     110.0  35.627021     59745.5
        130        21.53    8.87156  60076.5      40.0  31.964012     60036.5
        130        21.53    8.87156  59476.5     200.0  24.769348     59420.5
